,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
6912,1992-12-28,'000001,上证指数,757.31,772.29,756.89,764.43,764.28,-6.97,-0.912,152167,178234000.0
6913,1992-12-25,'000001,上证指数,764.28,781.36,761.89,768.68,758.59,5.69,0.7501,261687,366032970.0
6914,1992-12-24,'000001,上证指数,758.59,758.59,731.31,731.55,732.05,26.54,3.6254,166752,217227990.0
6915,1992-12-23,'000001,上证指数,732.05,736.27,721.44,723.84,725.78,6.27,0.8639,113159,138606000.0
6916,1992-12-22,'000001,上证指数,725.78,731.9,724.74,731.58,731.68,-5.9,-0.8064,183322,233272990.0
6917,1992-12-21,'000001,上证指数,731.68,731.68,697.7,709.87,698.13,33.55,4.8057,277037,411628980.0
6918,1992-12-18,'000001,上证指数,698.13,721.26,690.45,715.72,707.82,-9.69,-1.369,102336,142492990.0
6919,1992-12-17,'000001,上证指数,707.82,707.82,685.65,689.14,685.82,22.0,3.2078,116802,150199000.0
6920,1992-12-16,'000001,上证指数,685.82,690.25,663.17,671.45,682.24,3.58,0.5247,121331,135191010.0
6921,1992-12-15,'000001,上证指数,682.24,713.9,682.24,699.83,705.07,-22.83,-3.238,141703,166197990.0
6922,1992-12-14,'000001,上证指数,705.07,748.19,668.07,741.06,722.28,-17.21,-2.3827,188141,231871990.0
6923,1992-12-11,'000001,上证指数,722.28,735.62,628.91,664.61,625.23,97.05,15.5223,307490,372689960.0
6924,1992-12-10,'000001,上证指数,625.23,693.41,592.78,668.46,676.45,-51.22,-7.5719,227439,258176000.0
6925,1992-12-09,'000001,上证指数,676.45,752.89,661.66,737.94,753.94,-77.49,-10.277999999999999,276204,342673980.0
6926,1992-12-08,'000001,上证指数,753.94,811.57,743.9,796.63,793.25,-39.31,-4.9556,433660,596425000.0
6927,1992-12-07,'000001,上证指数,793.25,803.12,757.34,765.87,807.02,-13.77,-1.7063,250742,339071020.0
6928,1992-12-04,'000001,上证指数,807.02,841.02,807.02,833.23,808.2,-1.18,-0.146,305753,461615000.0
6929,1992-12-03,'000001,上证指数,808.2,826.06,739.03,760.65,722.2,86.0,11.9081,301014,428632970.0
6930,1992-12-02,'000001,上证指数,722.2,722.2,690.63,694.88,716.74,5.46,0.7618,181421,225079000.0
6931,1992-12-01,'000001,上证指数,716.74,749.89,713.85,718.99,724.6,-7.86,-1.0847,215404,259136000.0
6932,1992-11-30,'000001,上证指数,724.6,727.13,637.67,682.08,637.67,86.93,13.6324,370655,466138980.0
6933,1992-11-27,'000001,上证指数,637.67,682.4,490.54,593.68,562.01,75.66,13.4624,266915,303435000.0
6934,1992-11-26,'000001,上证指数,562.01,752.32,562.01,674.74,571.63,-9.62,-1.6829,387633,451183980.0
6935,1992-11-25,'000001,上证指数,571.63,571.63,441.54,485.16,440.04,131.59,29.9041,302928,264883010.0
6936,1992-11-24,'000001,上证指数,440.04,448.44,410.81,414.84,410.39,29.65,7.2248,175095,125233990.0
6937,1992-11-23,'000001,上证指数,410.39,410.57,401.82,404.05,401.44,8.95,2.2295,133314,91610000.0
6938,1992-11-20,'000001,上证指数,401.44,401.44,394.31,394.9,398.95,2.49,0.6241,86477,55774000.0
6939,1992-11-19,'000001,上证指数,398.95,412.23,395.16,409.61,407.61,-8.66,-2.1246,115030,76385000.0
6940,1992-11-18,'000001,上证指数,407.61,407.61,389.59,400.01,393.52,14.09,3.5805,93285,59699000.0
6941,1992-11-17,'000001,上证指数,393.52,399.08,386.85,390.09,399.32,-5.8,-1.4525,100762,67791000.0
6942,1992-11-16,'000001,上证指数,399.32,415.64,397.63,402.02,414.09,-14.77,-3.5669,107074,67165000.0
6943,1992-11-13,'000001,上证指数,414.09,421.67,413.3,418.49,415.79,-1.7,-0.4089,116763,79106000.0
6944,1992-11-12,'000001,上证指数,415.79,416.22,402.33,408.42,410.16,5.63,1.3726,121120,87130000.0
6945,1992-11-11,'000001,上证指数,410.16,410.16,388.32,402.79,400.53,9.63,2.4043,104914,70781000.0
6946,1992-11-10,'000001,上证指数,400.53,428.34,391.17,404.49,428.61,-28.08,-6.5514,124661,89992000.0
6947,1992-11-09,'000001,上证指数,428.61,459.04,424.68,439.81,457.05,-28.44,-6.2225,95622,71923000.0
6948,1992-11-06,'000001,上证指数,457.05,468.59,455.73,460.54,462.63,-5.58,-1.2061,73791,52648000.0
6949,1992-11-05,'000001,上证指数,462.63,470.89,457.03,460.96,469.9,-7.27,-1.5471,95464,72446000.0
6950,1992-11-04,'000001,上证指数,469.9,481.6,465.09,474.82,479.81,-9.91,-2.0654,128590,85452000.0
6951,1992-11-03,'000001,上证指数,479.81,487.07,465.6,481.34,477.61,2.2,0.4606,125543,90717000.0
6952,1992-11-02,'000001,上证指数,477.61,508.81,465.55,471.18,507.25,-29.64,-5.8433,126226,99006000.0
6953,1992-10-30,'000001,上证指数,507.25,507.25,484.45,494.66,484.25,23.0,4.7496,146510,129963990.0
6954,1992-10-29,'000001,上证指数,484.25,484.51,455.22,468.72,463.21,21.04,4.5422,124059,94125000.0
6955,1992-10-28,'000001,上证指数,463.21,470.98,447.93,466.73,450.28,12.93,2.8715,116311,103788000.0
6956,1992-10-27,'000001,上证指数,450.28,506.28,448.28,465.75,506.94,-56.66,-11.1769,141388,128776000.0
6957,1992-10-26,'000001,上证指数,506.94,561.5,504.81,539.5,559.73,-52.79,-9.4313,125657,125483990.0
6958,1992-10-23,'000001,上证指数,559.73,577.52,524.07,534.41,539.8,19.93,3.6921,114981,114178000.0
6959,1992-10-22,'000001,上证指数,539.8,584.91,535.79,557.03,585.7,-45.9,-7.8368,138728,149733990.0
6960,1992-10-21,'000001,上证指数,585.7,616.29,577.23,597.15,616.29,-30.59,-4.9636,91927,107881000.0
6961,1992-10-20,'000001,上证指数,616.29,663.65,604.5,634.43,632.4,-16.11,-2.5474,94609,103067000.0
6962,1992-10-19,'000001,上证指数,632.4,667.46,632.4,643.8,664.75,-32.35,-4.8665,81039,100268000.0
6963,1992-10-16,'000001,上证指数,664.75,668.57,661.2,664.0,663.53,1.22,0.1839,68851,91893000.0
6964,1992-10-15,'000001,上证指数,663.53,667.0,650.92,654.33,663.75,-0.22,-0.0331,75758,106075000.0
6965,1992-10-14,'000001,上证指数,663.75,673.94,648.84,661.07,673.99,-10.24,-1.5193,105525,142120990.0
6966,1992-10-13,'000001,上证指数,673.99,701.3,669.56,694.1,690.57,-16.58,-2.4009,112238,158356990.0
6967,1992-10-12,'000001,上证指数,690.57,713.77,661.99,687.45,660.29,30.28,4.5859,110752,149660000.0
6968,1992-10-09,'000001,上证指数,660.29,668.73,643.68,664.44,643.69,16.6,2.5789,93947,114917000.0
6969,1992-10-08,'000001,上证指数,643.69,671.67,640.22,648.96,665.26,-21.57,-3.2423,84532,96306000.0
6970,1992-10-07,'000001,上证指数,665.26,676.84,664.43,676.56,674.24,-8.98,-1.3319,53830,60947000.0
6971,1992-10-06,'000001,上证指数,674.24,692.62,664.27,682.92,679.62,-5.38,-0.7916,71613,97525000.0
6972,1992-10-05,'000001,上证指数,679.62,702.32,668.9,676.47,702.32,-22.7,-3.2321,94116,109752000.0
6973,1992-09-30,'000001,上证指数,702.32,710.63,698.91,703.63,710.63,-8.31,-1.1694,89778,96512000.0
6974,1992-09-29,'000001,上证指数,710.63,728.42,707.82,719.99,724.7,-14.07,-1.9415,64830,82381000.0
6975,1992-09-28,'000001,上证指数,724.7,729.79,721.19,724.45,729.79,-5.09,-0.6975,42557,40798000.0
6976,1992-09-25,'000001,上证指数,729.79,735.75,723.56,730.28,730.57,-0.78,-0.1068,76536,76255000.0
6977,1992-09-24,'000001,上证指数,730.57,735.49,709.63,720.51,712.37,18.2,2.5549,77787,92838990.0
6978,1992-09-23,'000001,上证指数,712.37,725.59,708.5,719.41,722.7,-10.33,-1.4294,65590,82873000.0
6979,1992-09-22,'000001,上证指数,722.7,736.9,716.23,730.71,733.44,-10.74,-1.4643,69552,91083000.0
6980,1992-09-21,'000001,上证指数,733.44,760.13,730.3,740.97,754.4,-20.96,-2.7784,81728,116545000.0
6981,1992-09-18,'000001,上证指数,754.4,761.72,715.89,715.89,761.72,-7.32,-0.961,61707,81858000.0
6982,1992-09-17,'000001,上证指数,761.72,779.56,751.08,770.65,769.04,-7.32,-0.9518,94181,144744990.0
6983,1992-09-16,'000001,上证指数,769.04,776.68,738.16,762.29,738.16,30.88,4.1834,143926,203054000.0
6984,1992-09-15,'000001,上证指数,738.16,751.22,694.32,727.11,734.98,3.18,0.4327,119373,157671010.0
6985,1992-09-14,'000001,上证指数,734.98,793.36,714.93,762.82,776.29,-41.31,-5.3215,137270,195830000.0
6986,1992-09-11,'000001,上证指数,776.29,789.18,719.39,773.22,692.78,83.51,12.0543,117294,165860000.0
6987,1992-09-10,'000001,上证指数,692.78,695.18,622.01,643.21,635.74,57.04,8.9722,113109,142571990.0
6988,1992-09-09,'000001,上证指数,635.74,643.77,608.06,613.44,640.12,-4.38,-0.6842,111908,131748990.0
6989,1992-09-08,'000001,上证指数,640.12,702.83,595.42,653.36,702.83,-62.71,-8.9225,100634,130823990.0
6990,1992-09-07,'000001,上证指数,702.83,788.15,700.79,745.69,753.58,-50.75,-6.7345,87105,135455000.0
6991,1992-09-04,'000001,上证指数,753.58,776.18,749.46,759.54,764.11,-10.53,-1.3781,98772,130811000.0
6992,1992-09-03,'000001,上证指数,764.11,781.33,742.74,749.22,787.67,-23.56,-2.9911,163730,206650000.0
6993,1992-09-02,'000001,上证指数,787.67,826.68,783.96,803.83,824.96,-37.29,-4.5202,93924,140241990.0
6994,1992-09-01,'000001,上证指数,824.96,832.84,807.37,826.96,823.27,1.69,0.2053,78694,87528990.0
6995,1992-08-31,'000001,上证指数,823.27,848.4,823.02,833.5,848.2,-24.93,-2.9392,54296,77675000.0
6996,1992-08-28,'000001,上证指数,848.2,866.98,825.01,851.6,863.77,-15.57,-1.8026,74884,95683990.0
6997,1992-08-27,'000001,上证指数,863.77,880.02,861.64,874.75,877.25,-13.48,-1.5366,54258,89723000.0
6998,1992-08-26,'000001,上证指数,877.25,877.25,827.36,841.42,849.57,27.68,3.2581,126153,153391990.0
6999,1992-08-25,'000001,上证指数,849.57,887.49,848.05,868.1,884.1,-34.53,-3.9057,84662,135091990.0
7000,1992-08-24,'000001,上证指数,884.1,920.85,881.33,888.95,916.25,-32.15,-3.5089,99347,155058000.0
7001,1992-08-21,'000001,上证指数,916.25,938.37,912.89,916.99,932.32,-16.07,-1.7237,170567,189594000.0
7002,1992-08-20,'000001,上证指数,932.32,946.73,918.65,930.7,939.51,-7.19,-0.7653,160565,177487990.0
7003,1992-08-19,'000001,上证指数,939.51,951.16,888.23,920.66,933.44,6.07,0.6503,75952,131836000.0
7004,1992-08-18,'000001,上证指数,933.44,999.69,921.98,954.89,939.46,-6.02,-0.6408,148494,259400980.0
7005,1992-08-17,'000001,上证指数,939.46,940.76,858.38,898.66,858.38,81.08,9.4457,113357,190291000.0
7006,1992-08-14,'000001,上证指数,858.38,900.51,818.12,857.1,850.94,7.44,0.8743,104407,159447000.0
7007,1992-08-13,'000001,上证指数,850.94,890.06,745.62,797.17,781.21,69.73,8.9259,115594,171260000.0
7008,1992-08-12,'000001,上证指数,781.21,843.3,627.36,675.0,863.41,-82.2,-9.5204,144831,188801000.0
7009,1992-08-11,'000001,上证指数,863.41,961.61,797.6,926.81,964.09,-100.68,-10.443,106999,153828000.0
7010,1992-08-10,'000001,上证指数,964.09,1006.64,956.55,992.73,1005.23,-41.14,-4.0926,81781,111257000.0
7011,1992-08-07,'000001,上证指数,1005.23,1006.11,995.71,1003.22,1002.17,3.06,0.3053,78256,101706000.0
7012,1992-08-06,'000001,上证指数,1002.17,1010.76,983.22,988.38,1012.55,-10.38,-1.0251,72555,108106000.0
7013,1992-08-05,'000001,上证指数,1012.55,1038.3,1011.66,1015.76,1035.63,-23.08,-2.2286,61146,76139000.0
7014,1992-08-04,'000001,上证指数,1035.63,1036.33,1016.16,1018.3,1031.55,4.08,0.3955,52472,63035000.0
7015,1992-08-03,'000001,上证指数,1031.55,1060.36,1026.83,1034.7,1052.07,-20.52,-1.9504,60103,73754000.0
7016,1992-07-31,'000001,上证指数,1052.07,1052.07,1032.54,1045.67,1057.4,-5.33,-0.5041,87149,77149000.0
7017,1992-07-30,'000001,上证指数,1057.4,1087.36,1043.79,1067.45,1087.12,-29.72,-2.7338,99108,88690000.0
7018,1992-07-29,'000001,上证指数,1087.12,1108.06,1047.03,1078.31,1105.95,-18.83,-1.7026,68987,85225000.0
7019,1992-07-28,'000001,上证指数,1105.95,1148.63,1102.02,1126.88,1149.33,-43.38,-3.7744,78387,105616000.0
7020,1992-07-27,'000001,上证指数,1149.33,1178.81,1108.05,1169.42,1142.02,7.31,0.6401,59560,122256990.0
7021,1992-07-24,'000001,上证指数,1142.02,1178.9,1014.08,1165.89,1014.57,127.45,12.562000000000001,57155,100041000.0
7022,1992-07-23,'000001,上证指数,1014.57,1033.75,961.61,1020.07,1035.66,-21.09,-2.0364,77014,137012990.0
7023,1992-07-22,'000001,上证指数,1035.66,1081.81,1034.91,1059.22,1082.39,-46.73,-4.3173,47347,105623000.0
7024,1992-07-21,'000001,上证指数,1082.39,1096.49,1079.75,1087.61,1098.82,-16.43,-1.4952,35912,66221000.0
7025,1992-07-20,'000001,上证指数,1098.82,1126.96,1094.81,1100.6,1125.56,-26.74,-2.3757,31699,67313000.0
7026,1992-07-17,'000001,上证指数,1125.56,1134.32,1116.14,1121.49,1124.64,0.92,0.0818,62671,115821000.0
7027,1992-07-16,'000001,上证指数,1124.64,1214.83,1108.23,1114.13,1107.69,16.95,1.5302,50464,151031990.0
7028,1992-07-15,'000001,上证指数,1107.69,1135.57,1100.16,1107.18,1114.05,-6.36,-0.5709,44812,121583990.0
7029,1992-07-14,'000001,上证指数,1114.05,1139.96,1110.19,1124.65,1136.33,-22.28,-1.9607,44462,95340000.0
7030,1992-07-13,'000001,上证指数,1136.33,1198.9,1131.21,1156.83,1188.62,-52.29,-4.3992,51595,123468000.0
7031,1992-07-10,'000001,上证指数,1188.62,1192.98,1166.45,1175.14,1178.53,10.09,0.8562,58149,134101000.0
7032,1992-07-09,'000001,上证指数,1178.53,1187.18,1168.78,1172.44,1185.5,-6.97,-0.5879,53216,130815000.0
7033,1992-07-08,'000001,上证指数,1185.5,1211.27,1182.72,1192.37,1206.46,-20.96,-1.7373,68043,138880000.0
7034,1992-07-07,'000001,上证指数,1206.46,1206.91,1195.81,1201.01,1201.01,5.45,0.4538,68826,204760000.0
7035,1992-07-06,'000001,上证指数,1201.01,1215.24,1190.27,1197.76,1189.16,11.85,0.9965,63782,195780000.0
7036,1992-07-03,'000001,上证指数,1189.16,1193.39,1183.96,1189.09,1187.48,1.68,0.1415,75245,190397990.0
7037,1992-07-02,'000001,上证指数,1187.48,1198.66,1179.86,1187.3,1194.18,-6.7,-0.5611,46512,101151000.0
7038,1992-07-01,'000001,上证指数,1194.18,1215.13,1182.05,1199.54,1191.19,2.99,0.251,58330,122926000.0
7039,1992-06-30,'000001,上证指数,1191.19,1193.16,1169.51,1186.62,1169.51,21.68,1.8538,58976,160259000.0
7040,1992-06-29,'000001,上证指数,1169.51,1173.49,1156.68,1168.89,1164.67,4.84,0.4156,53610,114991000.0
7041,1992-06-26,'000001,上证指数,1164.67,1207.82,1160.23,1164.29,1160.23,4.44,0.3827,29061,92243000.0
7042,1992-06-25,'000001,上证指数,1160.23,1160.23,1148.02,1153.48,1151.06,9.17,0.7967,19846,58837000.0
7043,1992-06-24,'000001,上证指数,1151.06,1158.17,1144.46,1150.89,1158.17,-7.11,-0.6139,16975,44772000.0
7044,1992-06-23,'000001,上证指数,1158.17,1172.46,1154.62,1162.83,1169.9,-11.73,-1.0026,19490,56443000.0
7045,1992-06-22,'000001,上证指数,1169.9,1180.21,1165.74,1173.68,1171.94,-2.04,-0.1741,27924,71392000.0
7046,1992-06-19,'000001,上证指数,1171.94,1171.94,1161.8,1169.97,1168.43,3.51,0.3004,25146,60859000.0
7047,1992-06-18,'000001,上证指数,1168.43,1172.86,1158.32,1167.16,1169.57,-1.14,-0.0975,29101,65289000.0
7048,1992-06-17,'000001,上证指数,1169.57,1186.59,1166.26,1171.29,1166.7,-2.28,0.24600000000000002,34755,90657000.0
7049,1992-06-16,'000001,上证指数,1166.7,1171.75,1135.61,1171.75,1171.85,-5.15,-0.44,35158,
7050,1992-06-15,'000001,上证指数,1171.85,1181.86,1152.69,1174.41,1171.71,0.14,0.0119,37747,93130000.0
7051,1992-06-12,'000001,上证指数,1171.71,1178.3,1153.97,1164.12,1178.3,-6.59,-0.5593,47202,117698000.0
7052,1992-06-11,'000001,上证指数,1178.3,1188.68,1172.09,1179.28,1187.02,-8.72,-0.7346,34897,107985000.0
7053,1992-06-10,'000001,上证指数,1187.02,1206.51,1134.73,1199.23,1126.62,60.4,5.3612,58732,154616990.0
7054,1992-06-09,'000001,上证指数,1126.62,1144.39,1079.65,1116.92,1093.46,33.16,3.0326,35100,81673000.0
7055,1992-06-08,'000001,上证指数,1093.46,1121.41,1085.19,1092.07,1105.76,-12.3,-1.1124,28747,66441000.0
7056,1992-06-05,'000001,上证指数,1105.76,1143.07,1099.91,1125.01,1104.46,1.3,0.1177,44007,100847000.0
7057,1992-06-04,'000001,上证指数,1104.46,1118.93,1050.45,1087.49,1059.07,45.39,4.2858,43184,94263000.0
7058,1992-06-03,'000001,上证指数,1059.07,1141.02,1033.47,1075.9,1141.02,-81.95,-7.1822,41002,91843990.0
7059,1992-06-02,'000001,上证指数,1141.02,1184.28,1138.58,1155.88,1183.24,-42.22,-3.5682,34033,84508990.0
7060,1992-06-01,'000001,上证指数,1183.24,1249.58,1129.28,1175.69,1234.71,-51.47,-4.1686,39394,105366000.0
7061,1992-05-29,'000001,上证指数,1234.71,1253.37,1154.01,1243.65,1160.17,74.54,6.4249,51615,135996990.0
7062,1992-05-28,'000001,上证指数,1160.17,1184.18,1114.94,1123.04,1193.17,-33.0,-2.7657,48389,117388000.0
7063,1992-05-27,'000001,上证指数,1193.17,1285.61,823.36,1250.56,1301.35,-108.18,-8.3129,64528,138823990.0
7064,1992-05-26,'000001,上证指数,1301.35,1429.01,1291.0,1332.39,1421.57,-120.22,-8.4568,68128,149448000.0
7065,1992-05-25,'000001,上证指数,1421.57,1428.79,1339.99,1411.98,1339.99,81.58,6.0881,88969,222428980.0
7066,1992-05-22,'000001,上证指数,1339.99,1349.71,1262.44,1306.37,1266.49,73.5,5.8034,93725,204172990.0
7067,1992-05-21,'000001,上证指数,1266.49,1334.98,604.01,1260.32,616.99,649.5,105.2691,89657,181276990.0
7068,1992-05-20,'000001,上证指数,616.99,623.88,598.11,617.28,598.11,18.88,3.1566,65646,119286000.0
7069,1992-05-19,'000001,上证指数,598.11,598.11,571.82,590.41,571.82,26.29,4.5976,47790,58722000.0
7070,1992-05-18,'000001,上证指数,571.82,571.85,544.35,560.09,544.35,27.47,5.0464,29992,61340000.0
7071,1992-05-15,'000001,上证指数,544.35,544.56,523.36,529.39,523.36,20.99,4.0106,63283,75109000.0
7072,1992-05-14,'000001,上证指数,523.36,523.5,511.91,514.48,514.04,9.32,1.8131,33010,60063000.0
7073,1992-05-13,'000001,上证指数,514.04,517.86,499.4,505.27,506.53,7.51,1.4826,33897,64664000.0
7074,1992-05-12,'000001,上证指数,506.53,506.68,491.5,502.8,491.5,38.42,3.0580000000000003,33278,65369000.0
7075,1992-05-11,'000001,上证指数,491.5,491.5,468.11,483.29,468.11,23.39,5.0,30950,
7076,1992-05-08,'000001,上证指数,468.11,468.42,454.65,461.05,454.65,13.46,2.9605,48634,84728990.0
7077,1992-05-07,'000001,上证指数,454.65,457.05,449.55,452.86,449.96,4.69,1.0423,34414,51743000.0
7078,1992-05-06,'000001,上证指数,449.96,454.08,446.39,449.78,449.21,0.75,0.16699999999999998,33687,54371000.0
7079,1992-05-05,'000001,上证指数,449.21,455.36,439.96,447.42,453.62,-4.41,-0.9722,49359,78293000.0
7080,1992-05-04,'000001,上证指数,453.62,456.24,445.38,454.86,445.38,8.24,1.8501,64362,101358000.0
7081,1992-04-30,'000001,上证指数,445.38,448.94,433.66,435.73,444.16,1.22,0.2747,45704,52587000.0
7082,1992-04-29,'000001,上证指数,444.16,446.12,436.09,445.25,436.09,8.07,1.8505,52899,66766000.0
7083,1992-04-28,'000001,上证指数,436.09,436.31,424.58,434.9,424.58,11.51,2.7109,42392,53950000.0
7084,1992-04-27,'000001,上证指数,424.58,424.92,413.47,422.45,414.4,10.18,2.4566,37257,53584000.0
7085,1992-04-24,'000001,上证指数,414.4,415.05,397.74,405.88,407.25,7.15,1.7557,34706,47646000.0
7086,1992-04-23,'000001,上证指数,407.25,408.86,394.6,407.13,399.88,7.37,1.8431,54718,71062000.0
7087,1992-04-22,'000001,上证指数,399.88,410.06,399.87,400.12,410.06,-10.18,-2.4826,50596,73539000.0
7088,1992-04-21,'000001,上证指数,410.06,421.55,402.89,417.99,413.85,-3.79,-0.9158,51257,72181000.0
7089,1992-04-20,'000001,上证指数,413.85,420.99,413.64,417.19,414.42,-0.57,-0.1375,10170,23206000.0
7090,1992-04-17,'000001,上证指数,414.42,414.42,406.19,408.56,410.55,3.87,0.9426,15678,45102000.0
7091,1992-04-16,'000001,上证指数,410.55,410.61,403.52,404.07,406.72,3.83,0.9417,39211,57466000.0
7092,1992-04-15,'000001,上证指数,406.72,406.72,398.23,400.35,400.61,6.11,1.5252,10566,25157000.0
7093,1992-04-14,'000001,上证指数,400.61,400.61,391.1,393.1,391.11,9.5,2.4290000000000003,9415,25184000.0
7094,1992-04-13,'000001,上证指数,391.11,392.28,382.03,387.27,382.03,9.08,2.3768,20593,52440000.0
7095,1992-04-10,'000001,上证指数,382.03,382.04,381.2,381.52,381.65,0.38,0.0996,7066,13499000.0
7096,1992-04-09,'000001,上证指数,381.65,382.88,381.65,381.93,382.43,-0.78,-0.204,3168,7148000.0
7097,1992-04-08,'000001,上证指数,382.43,382.59,381.92,382.53,381.93,0.5,0.1309,1866,5277000.0
7098,1992-04-07,'000001,上证指数,381.93,382.1,381.47,381.95,381.47,0.46,0.1206,10613,30266000.0
7099,1992-04-06,'000001,上证指数,381.47,382.08,381.33,381.97,381.33,0.14,0.0367,5298,14543000.0
7100,1992-04-03,'000001,上证指数,381.33,381.57,381.12,381.44,381.12,0.21,0.0551,1700,3377000.0
7101,1992-04-02,'000001,上证指数,381.12,381.58,381.01,381.47,381.01,0.11,0.0289,1673,3193000.0
7102,1992-04-01,'000001,上证指数,381.01,381.85,381.01,381.55,381.24,-0.23,-0.0603,4065,7767000.0
7103,1992-03-31,'000001,上证指数,381.24,382.06,381.24,381.87,381.44,-0.2,-0.0524,17391,53853000.0
7104,1992-03-30,'000001,上证指数,381.44,381.56,380.76,381.54,380.77,0.67,0.17600000000000002,12655,40359000.0
7105,1992-03-27,'000001,上证指数,380.77,380.79,379.13,379.65,379.13,1.64,0.4326,1892,5469000.0
7106,1992-03-26,'000001,上证指数,379.13,379.34,377.64,379.29,378.12,1.01,0.2671,10225,24177000.0
7107,1992-03-25,'000001,上证指数,378.12,379.02,378.12,378.33,378.69,-0.57,-0.1505,11820,21445000.0
7108,1992-03-24,'000001,上证指数,378.69,379.5,378.05,378.53,378.89,-0.2,-0.0528,4378,7016000.0
7109,1992-03-23,'000001,上证指数,378.89,379.04,377.45,378.61,377.99,0.9,0.2381,10290,24375000.0
7110,1992-03-20,'000001,上证指数,377.99,378.03,377.31,377.91,377.31,0.68,0.1802,3160,7844000.0
7111,1992-03-19,'000001,上证指数,377.31,377.96,376.21,377.26,377.66,-0.35,-0.0927,13628,35111000.0
7112,1992-03-18,'000001,上证指数,377.66,378.32,377.49,377.94,377.49,0.17,0.045,4028,2252000.0
7113,1992-03-17,'000001,上证指数,377.49,377.84,377.03,377.5,377.05,0.44,0.1167,890,1340000.0
7114,1992-03-16,'000001,上证指数,377.05,377.42,376.38,377.0,376.38,0.67,0.17800000000000002,2646,2265000.0
7115,1992-03-13,'000001,上证指数,376.38,377.19,376.38,376.58,376.92,-0.54,-0.1433,2527,4487000.0
7116,1992-03-12,'000001,上证指数,376.92,377.57,376.14,377.55,376.14,0.78,0.2074,10326,31594000.0
7117,1992-03-11,'000001,上证指数,376.14,376.25,374.98,375.87,375.23,0.91,0.2425,4001,11238000.0
7118,1992-03-10,'000001,上证指数,375.23,375.23,373.53,374.48,373.53,1.7,0.4551,5011,7452000.0
7119,1992-03-09,'000001,上证指数,373.53,374.06,371.88,372.26,371.76,1.77,0.4761,20968,22273000.0
7120,1992-03-06,'000001,上证指数,371.76,371.76,369.76,370.79,369.76,2.0,0.5409,5237,9958000.0
7121,1992-03-05,'000001,上证指数,369.76,369.88,368.11,369.31,368.32,2.76,0.391,8360,14928000.0
7122,1992-03-04,'000001,上证指数,368.32,368.32,366.95,367.56,367.0,1.32,0.36,5614,
7123,1992-03-03,'000001,上证指数,367.0,367.25,365.39,366.79,365.39,1.61,0.4406,2989,3366000.0
7124,1992-03-02,'000001,上证指数,365.39,365.39,364.66,365.15,364.66,0.73,0.2002,3405,5644000.0
7125,1992-02-28,'000001,上证指数,364.66,364.67,362.45,364.15,362.45,2.21,0.6097,9862,26401000.0
7126,1992-02-27,'000001,上证指数,362.45,363.03,360.1,361.0,360.1,2.35,0.6526,9524,17931000.0
7127,1992-02-26,'000001,上证指数,360.1,360.76,359.27,359.85,360.37,-0.27,-0.0749,5753,8082000.0
7128,1992-02-25,'000001,上证指数,360.37,361.29,357.07,359.66,360.5,-0.13,-0.0361,4862,8037000.0
7129,1992-02-24,'000001,上证指数,360.5,361.62,359.59,361.11,359.59,0.91,0.2531,30157,18038000.0
7130,1992-02-21,'000001,上证指数,359.59,359.93,347.99,358.91,347.99,11.6,3.3334,11582,19254000.0
7131,1992-02-20,'000001,上证指数,347.99,348.01,342.41,345.22,342.41,5.58,1.6296,10341,20004000.0
7132,1992-02-19,'000001,上证指数,342.41,342.41,337.11,340.5,337.11,5.3,1.5722,9401,16501000.0
7133,1992-02-18,'000001,上证指数,337.11,339.16,319.77,338.98,319.77,17.34,5.4226,7407,12655000.0
7134,1992-02-17,'000001,上证指数,319.77,319.77,319.68,319.77,319.68,0.09,0.0282,6369,13782000.0
7135,1992-02-14,'000001,上证指数,319.68,319.68,317.04,319.45,317.04,3.24,0.8327,457,770000.0
7136,1992-02-13,'000001,上证指数,317.04,317.57,317.04,317.24,316.44,0.6,0.19,1020,
7137,1992-02-12,'000001,上证指数,316.44,316.44,316.43,316.43,316.43,0.01,0.0032,270,397000.0
7138,1992-02-11,'000001,上证指数,316.43,316.43,315.56,316.12,315.56,0.87,0.2757,296,460000.0
7139,1992-02-10,'000001,上证指数,315.56,315.56,314.72,315.55,314.72,0.84,0.2669,354,586000.0
7140,1992-02-07,'000001,上证指数,314.72,314.72,314.18,314.72,314.18,0.54,0.1719,327,527000.0
7141,1992-02-03,'000001,上证指数,314.18,314.18,313.24,314.18,313.24,0.94,0.3001,305,583000.0
7142,1992-01-31,'000001,上证指数,313.24,313.24,312.73,313.24,312.73,0.51,0.1631,354,586000.0
7143,1992-01-30,'000001,上证指数,312.73,312.73,312.42,312.73,312.42,0.31,0.0992,391,543000.0
7144,1992-01-29,'000001,上证指数,312.42,312.58,311.84,312.41,311.84,0.58,0.18600000000000003,401,450000.0
7145,1992-01-28,'000001,上证指数,311.84,311.84,311.61,311.67,311.61,0.23,0.0738,664,822000.0
7146,1992-01-27,'000001,上证指数,311.61,311.61,309.05,311.6,309.05,2.56,0.8283,562,750000.0
7147,1992-01-24,'000001,上证指数,309.05,309.05,308.53,309.05,308.53,0.52,0.1685,722,1004000.0
